Date,Treatment,Cashcrop,Rep,Ccspecies,CO2,N2O,Tsoil,SoilM,Tmax,Tmin,Tair,PPTwk,Irr,Cinput
5/15/2019,GBL,sorghum,4,Mix,90.0,5.6,33.1,9.4,28.9,8.9,18.9,1.2,0.0,2.1
5/24/2019,GBL,sorghum,1,Mix,16.8,-9.8,35.7,18.1,27.8,7.8,17.8,0.0,2.5,2.6
5/24/2019,GBL,sorghum,2,Mix,6.9,2.8,34.9,20.4,27.8,7.8,17.8,0.0,2.5,2.4
5/24/2019,GBL,sorghum,3,Mix,33.6,-30.5,38.7,16.2,27.8,7.8,17.8,0.0,2.5,1.9
5/24/2019,GBL,sorghum,4,Mix,17.9,29.3,37.4,16.3,27.8,7.8,17.8,0.0,2.5,2.1
5/30/2019,GBL,sorghum,1,Mix,3.1,-2.9,25.6,25.4,22.8,7.2,15.0,1.5,0.0,2.6
5/30/2019,GBL,sorghum,2,Mix,4.9,-34.5,27.2,23.6,22.8,7.2,15.0,1.5,0.0,2.4
5/30/2019,GBL,sorghum,3,Mix,20.9,33.6,30.4,14.7,22.8,7.2,15.0,1.5,0.0,1.9
5/30/2019,GBL,sorghum,4,Mix,11.7,-31.6,28.9,21.3,22.8,7.2,15.0,1.5,0.0,2.1
6/7/2019,GBL,sorghum,1,Mix,11.3,-7.1,27.2,33.7,26.7,14.4,20.6,4.0,0.0,2.6
6/7/2019,GBL,sorghum,2,Mix,5.1,38.9,28.0,32.9,26.7,14.4,20.6,4.0,0.0,2.4
6/7/2019,GBL,sorghum,3,Mix,14.3,28.4,28.9,29.7,26.7,14.4,20.6,4.0,0.0,1.9
6/7/2019,GBL,sorghum,4,Mix,16.9,47.2,28.0,31.7,26.7,14.4,20.6,4.0,0.0,2.1
6/21/2019,GBL,sorghum,1,Mix,97.8,125.0,34.2,27.6,37.8,13.3,25.6,0.7,0.0,2.6
6/21/2019,GBL,sorghum,2,Mix,3.0,41.7,34.2,21.1,37.8,13.3,25.6,0.7,0.0,2.4
6/21/2019,GBL,sorghum,3,Mix,5.7,38.0,37.4,17.6,37.8,13.3,25.6,0.7,0.0,1.9
6/21/2019,GBL,sorghum,4,Mix,5.4,32.2,36.9,25.4,37.8,13.3,25.6,0.7,0.0,2.1
6/27/2019,GBL,sorghum,1,Mix,7.9,35.5,33.8,19.6,36.1,19.4,27.8,0.2,0.0,2.6
6/27/2019,GBL,sorghum,2,Mix,3.6,22.0,34.2,17.0,36.1,19.4,27.8,0.2,0.0,2.4
6/27/2019,GBL,sorghum,3,Mix,5.4,50.0,36.1,16.7,36.1,19.4,27.8,0.2,0.0,1.9
6/27/2019,GBL,sorghum,4,Mix,5.7,23.2,36.9,21.4,36.1,19.4,27.8,0.2,0.0,2.1
7/5/2019,GBL,sorghum,1,Mix,53.3,21.8,38.7,19.3,37.8,17.8,27.8,0.2,5.0,2.6
7/5/2019,GBL,sorghum,2,Mix,4.5,-33.5,39.6,19.0,37.8,17.8,27.8,0.2,5.0,2.4
7/5/2019,GBL,sorghum,3,Mix,6.3,2.8,42.1,17.4,37.8,17.8,27.8,0.2,5.0,1.9
7/5/2019,GBL,sorghum,4,Mix,5.7,-30.0,41.6,21.9,37.8,17.8,27.8,0.2,5.0,2.1
7/11/2019,GBL,sorghum,1,Mix,83.9,-30.6,32.1,17.0,35.6,18.9,27.2,7.3,2.6,2.6
7/11/2019,GBL,sorghum,2,Mix,3.6,-30.5,33.1,15.9,35.6,18.9,27.2,7.3,2.6,2.4
7/11/2019,GBL,sorghum,3,Mix,0.9,-19.8,35.7,20.2,35.6,18.9,27.2,7.3,2.6,1.9
7/11/2019,GBL,sorghum,4,Mix,8.7,-40.0,36.9,22.0,35.6,18.9,27.2,7.3,2.6,2.1
7/19/2019,GBL,sorghum,1,Mix,367.7,34.6,32.1,18.4,38.3,20.6,29.4,0.0,3.6,2.6
7/19/2019,GBL,sorghum,2,Mix,218.0,1.4,35.7,17.0,38.3,20.6,29.4,0.0,3.6,2.4
7/19/2019,GBL,sorghum,3,Mix,64.0,24.7,33.8,17.2,38.3,20.6,29.4,0.0,3.6,1.9
7/19/2019,GBL,sorghum,4,Mix,30.5,-21.7,37.4,19.9,38.3,20.6,29.4,0.0,3.6,2.1
7/26/2019,GBL,sorghum,1,Mix,231.9,48.8,25.9,26.6,34.4,18.3,26.4,0.2,3.6,2.6
7/26/2019,GBL,sorghum,2,Mix,65.7,17.4,26.7,18.1,34.4,18.3,26.4,0.2,3.6,2.4
7/26/2019,GBL,sorghum,3,Mix,20.7,-8.7,27.8,27.9,34.4,18.3,26.4,0.2,3.6,1.9
7/26/2019,GBL,sorghum,4,Mix,20.9,1.4,28.9,19.2,34.4,18.3,26.4,0.2,3.6,2.1
8/1/2019,GBL,sorghum,1,Mix,434.4,33.2,27.8,28.1,34.4,17.2,25.8,5.2,0.2,2.6
8/1/2019,GBL,sorghum,2,Mix,88.2,45.9,30.7,27.5,34.4,17.2,25.8,5.2,0.2,2.4
8/1/2019,GBL,sorghum,3,Mix,19.7,25.8,29.2,34.1,34.4,17.2,25.8,5.2,0.2,1.9
8/1/2019,GBL,sorghum,4,Mix,76.4,20.7,29.5,26.4,34.4,17.2,25.8,5.2,0.2,2.1
8/7/2019,GBL,sorghum,1,Mix,825.9,47.8,24.0,30.2,36.1,19.4,27.8,0.5,3.6,2.6
8/7/2019,GBL,sorghum,2,Mix,84.3,-30.9,23.0,37.3,36.1,19.4,27.8,0.5,3.6,2.4
8/7/2019,GBL,sorghum,3,Mix,40.1,11.5,24.0,29.3,36.1,19.4,27.8,0.5,3.6,1.9
8/7/2019,GBL,sorghum,4,Mix,110.4,14.2,23.0,26.4,36.1,19.4,27.8,0.5,3.6,2.1
8/29/2019,GBL,sorghum,1,Mix,789.4,-25.9,29.2,26.9,31.7,17.8,24.7,1.8,0.0,2.6
8/29/2019,GBL,sorghum,2,Mix,267.4,-8.6,28.9,28.6,31.7,17.8,24.7,1.8,0.0,2.4
8/29/2019,GBL,sorghum,3,Mix,574.2,0.0,28.3,23.8,31.7,17.8,24.7,1.8,0.0,1.9
8/29/2019,GBL,sorghum,4,Mix,105.0,-22.2,28.6,25.7,31.7,17.8,24.7,1.8,0.0,2.1
9/5/2019,GBL,sorghum,1,Mix,371.4,71.7,25.1,23.5,32.8,13.9,23.3,0.2,3.6,2.6
9/5/2019,GBL,sorghum,2,Mix,647.1,57.0,25.1,15.2,32.8,13.9,23.3,0.2,3.6,2.4
9/5/2019,GBL,sorghum,3,Mix,511.9,70.1,24.9,16.6,32.8,13.9,23.3,0.2,3.6,1.9
9/5/2019,GBL,sorghum,4,Mix,69.3,66.3,25.6,21.3,32.8,13.9,23.3,0.2,3.6,2.1
11/1/2019,GBL,sorghum,1,Mix,2.5,-20.1,18.2,24.7,12.8,-11.1,0.8,0.0,0.0,2.6
11/1/2019,GBL,sorghum,2,Mix,5.4,-55.9,17.5,15.5,12.8,-11.1,0.8,0.0,0.0,2.4
11/1/2019,GBL,sorghum,3,Mix,0.6,-107.5,17.5,21.3,12.8,-11.1,0.8,0.0,0.0,1.9
11/1/2019,GBL,sorghum,4,Mix,6.4,-77.9,17.7,25.2,12.8,-11.1,0.8,0.0,0.0,2.1
12/6/2019,GBL,sorghum,1,Mix,1.9,48.2,12.4,24.8,17.2,-6.1,5.6,0.0,0.0,2.6
12/6/2019,GBL,sorghum,2,Mix,3.8,26.9,13.3,26.5,17.2,-6.1,5.6,0.0,0.0,2.4
12/6/2019,GBL,sorghum,3,Mix,5.8,71.8,13.8,26.9,17.2,-6.1,5.6,0.0,0.0,1.9
12/6/2019,GBL,sorghum,4,Mix,2.8,-20.4,15.4,27.7,17.2,-6.1,5.6,0.0,0.0,2.1
1/8/2020,GBL,sorghum,1,Mix,0.3,108.0,14.3,25.2,15.0,-5.6,4.7,0.0,0.0,2.6
1/8/2020,GBL,sorghum,2,Mix,1.0,11.2,14.0,18.6,15.0,-5.6,4.7,0.0,0.0,2.4
1/8/2020,GBL,sorghum,3,Mix,3.5,-1.5,14.1,20.5,15.0,-5.6,4.7,0.0,0.0,1.9
1/8/2020,GBL,sorghum,4,Mix,1.9,12.0,14.6,22.6,15.0,-5.6,4.7,0.0,0.0,2.1
2/17/2020,GBL,sorghum,1,Mix,2.9,25.9,21.5,32.9,19.4,3.3,11.4,0.8,0.0,2.6
2/17/2020,GBL,sorghum,2,Mix,9.2,25.1,21.7,27.0,19.4,3.3,11.4,0.8,0.0,2.4
2/17/2020,GBL,sorghum,3,Mix,2.2,18.5,21.1,28.9,19.4,3.3,11.4,0.8,0.0,1.9
2/17/2020,GBL,sorghum,4,Mix,3.8,13.2,20.9,28.6,19.4,3.3,11.4,0.8,0.0,2.1
3/7/2020,GBL,sorghum,1,Mix,86.0,41.9,21.9,12.4,16.7,-0.6,8.1,0.0,0.0,2.6
3/7/2020,GBL,sorghum,2,Mix,9.4,16.1,22.6,12.2,16.7,-0.6,8.1,0.0,0.0,2.4
3/7/2020,GBL,sorghum,3,Mix,4.4,47.3,22.6,10.0,16.7,-0.6,8.1,0.0,0.0,1.9
3/7/2020,GBL,sorghum,4,Mix,33.0,49.8,23.7,9.8,16.7,-0.6,8.1,0.0,0.0,2.1
3/23/2020,GBL,sorghum,1,Mix,131.1,-27.5,12.7,27.6,18.9,5.0,11.9,1.5,0.0,2.6
3/23/2020,GBL,sorghum,2,Mix,16.7,-22.2,12.4,28.2,18.9,5.0,11.9,1.5,0.0,2.4
3/23/2020,GBL,sorghum,3,Mix,63.6,4.6,13.4,23.4,18.9,5.0,11.9,1.5,0.0,1.9
3/23/2020,GBL,sorghum,4,Mix,9.4,-47.6,14.4,23.8,18.9,5.0,11.9,1.5,0.0,2.1
4/2/2020,GBL,sorghum,1,Mix,569.4,-74.1,10.6,8.0,26.1,7.2,16.7,0.0,0.0,2.6
4/2/2020,GBL,sorghum,2,Mix,42.4,-55.4,10.6,5.2,26.1,7.2,16.7,0.0,0.0,2.4
4/2/2020,GBL,sorghum,3,Mix,77.5,-22.6,10.6,1.6,26.1,7.2,16.7,0.0,0.0,1.9
4/2/2020,GBL,sorghum,4,Mix,117.3,-76.4,10.6,7.3,26.1,7.2,16.7,0.0,0.0,2.1
4/7/2020,GBL,sorghum,1,Mix,195.4,-21.0,15.0,6.9,25.0,5.6,15.3,0.0,0.0,2.6
4/7/2020,GBL,sorghum,2,Mix,106.2,8.5,15.0,4.4,25.0,5.6,15.3,0.0,0.0,2.4
4/7/2020,GBL,sorghum,3,Mix,42.6,-9.3,15.0,1.5,25.0,5.6,15.3,0.0,0.0,1.9
4/7/2020,GBL,sorghum,4,Mix,136.1,-7.8,15.0,4.4,25.0,5.6,15.3,0.0,0.0,2.1
4/17/2020,GBL,sorghum,1,Mix,429.6,-17.0,7.7,16.7,23.9,-3.9,10.0,1.1,0.0,2.6
4/17/2020,GBL,sorghum,2,Mix,164.1,-20.2,7.7,7.6,23.9,-3.9,10.0,1.1,0.0,2.4
4/17/2020,GBL,sorghum,3,Mix,14.2,47.8,7.7,3.5,23.9,-3.9,10.0,1.1,0.0,1.9
4/17/2020,GBL,sorghum,4,Mix,132.5,54.3,8.8,9.2,23.9,-3.9,10.0,1.1,0.0,2.1
4/22/2020,GBL,sorghum,1,Mix,551.2,14.8,14.8,10.3,25.0,7.8,16.4,0.0,0.0,2.6
4/22/2020,GBL,sorghum,2,Mix,257.4,-49.8,14.8,6.2,25.0,7.8,16.4,0.0,0.0,2.4
4/22/2020,GBL,sorghum,3,Mix,177.1,-17.9,14.8,2.2,25.0,7.8,16.4,0.0,0.0,1.9
4/22/2020,GBL,sorghum,4,Mix,201.4,14.8,15.8,6.8,25.0,7.8,16.4,0.0,0.0,2.1
4/30/2020,GBL,sorghum,1,Mix,370.1,9.9,17.8,7.0,23.3,7.2,15.3,0.0,0.0,2.6
4/30/2020,GBL,sorghum,2,Mix,86.7,27.3,17.8,5.1,23.3,7.2,15.3,0.0,0.0,2.4
4/30/2020,GBL,sorghum,3,Mix,15.9,4.5,17.8,1.5,23.3,7.2,15.3,0.0,0.0,1.9
4/30/2020,GBL,sorghum,4,Mix,167.2,11.4,18.8,4.3,23.3,7.2,15.3,0.0,0.0,2.1
5/7/2020,GBL,sorghum,1,Mix,494.1,-4.6,20.2,6.2,26.7,10.6,18.6,0.0,0.0,2.6
5/7/2020,GBL,sorghum,2,Mix,112.7,53.8,20.2,3.0,26.7,10.6,18.6,0.0,0.0,2.4
5/7/2020,GBL,sorghum,3,Mix,88.3,3.8,20.2,4.1,26.7,10.6,18.6,0.0,0.0,1.9
5/7/2020,GBL,sorghum,4,Mix,159.2,45.4,21.4,3.2,26.7,10.6,18.6,0.0,0.0,2.1
5/14/2020,GBL,sorghum,1,Mix,248.8,28.7,19.5,6.1,30.0,6.7,18.3,0.1,0.0,2.6
5/14/2020,GBL,sorghum,2,Mix,60.6,-15.9,19.5,2.4,30.0,6.7,18.3,0.1,0.0,2.4
5/14/2020,GBL,sorghum,3,Mix,56.1,37.1,19.5,3.8,30.0,6.7,18.3,0.1,0.0,1.9
5/14/2020,GBL,sorghum,4,Mix,128.3,39.3,20.8,3.0,30.0,6.7,18.3,0.1,0.0,2.1
5/25/2020,GBL,sorghum,1,Mix,7.7,-3.9,22.5,15.2,30.6,10.0,20.3,0.0,5.0,2.6
5/25/2020,GBL,sorghum,2,Mix,9.0,205.1,22.5,14.7,30.6,10.0,20.3,0.0,5.0,2.4
5/25/2020,GBL,sorghum,3,Mix,19.4,89.7,22.5,15.2,30.6,10.0,20.3,0.0,5.0,1.9
5/25/2020,GBL,sorghum,4,Mix,10.7,8.6,22.3,24.3,30.6,10.0,20.3,0.0,5.0,2.1
6/1/2020,GBL,sorghum,1,Mix,4.5,-43.2,10.0,19.2,30.6,11.7,21.1,0.0,2.5,2.6
6/1/2020,GBL,sorghum,2,Mix,3.9,-44.7,10.0,15.2,30.6,11.7,21.1,0.0,2.5,2.4
6/1/2020,GBL,sorghum,3,Mix,11.4,-64.4,11.0,18.8,30.6,11.7,21.1,0.0,2.5,1.9
6/1/2020,GBL,sorghum,4,Mix,29.5,-9.1,11.0,24.5,30.6,11.7,21.1,0.0,2.5,2.1
6/4/2020,GBL,sorghum,1,Mix,5.4,23.7,9.0,18.7,33.3,16.7,25.0,0.0,0.0,2.6
6/4/2020,GBL,sorghum,2,Mix,4.1,7.4,10.0,13.5,33.3,16.7,25.0,0.0,0.0,2.4
6/4/2020,GBL,sorghum,3,Mix,8.3,-14.1,5.0,19.9,33.3,16.7,25.0,0.0,0.0,1.9
6/4/2020,GBL,sorghum,4,Mix,15.2,0.7,5.0,24.1,33.3,16.7,25.0,0.0,0.0,2.1
6/10/2020,GBL,sorghum,1,Mix,5.6,44.4,27.0,16.6,25.6,12.8,19.2,0.0,2.5,2.6
6/10/2020,GBL,sorghum,2,Mix,11.5,25.2,25.0,9.9,25.6,12.8,19.2,0.0,2.5,2.4
6/10/2020,GBL,sorghum,3,Mix,5.9,9.9,25.0,26.3,25.6,12.8,19.2,0.0,2.5,1.9
6/10/2020,GBL,sorghum,4,Mix,3.3,21.4,25.0,22.6,25.6,12.8,19.2,0.0,2.5,2.1
6/18/2020,GBL,sorghum,1,Mix,16.1,-30.1,23.0,16.4,36.7,16.7,26.7,0.0,2.5,2.6
6/18/2020,GBL,sorghum,2,Mix,17.4,119.8,22.0,11.5,36.7,16.7,26.7,0.0,2.5,2.4
6/18/2020,GBL,sorghum,3,Mix,23.2,62.5,23.0,28.0,36.7,16.7,26.7,0.0,2.5,1.9
6/18/2020,GBL,sorghum,4,Mix,45.8,-17.3,23.0,25.3,36.7,16.7,26.7,0.0,2.5,2.1
6/25/2020,GBL,sorghum,1,Mix,9.1,-18.3,23.5,22.4,31.1,17.2,24.2,2.8,0.0,2.6
6/25/2020,GBL,sorghum,2,Mix,8.8,-4.4,24.2,35.0,31.1,17.2,24.2,2.8,0.0,2.4
6/25/2020,GBL,sorghum,3,Mix,9.6,-56.4,25.1,29.0,31.1,17.2,24.2,2.8,0.0,1.9
6/25/2020,GBL,sorghum,4,Mix,36.9,-24.9,25.9,27.7,31.1,17.2,24.2,2.8,0.0,2.1
7/2/2020,GBL,sorghum,1,Mix,11.2,65.9,27.2,24.9,35.0,20.0,27.5,0.4,0.0,2.6
7/2/2020,GBL,sorghum,2,Mix,9.0,99.2,27.5,28.1,35.0,20.0,27.5,0.4,0.0,2.4
7/2/2020,GBL,sorghum,3,Mix,8.1,88.4,28.3,25.4,35.0,20.0,27.5,0.4,0.0,1.9
7/2/2020,GBL,sorghum,4,Mix,16.5,62.6,26.7,30.0,35.0,20.0,27.5,0.4,0.0,2.1
7/9/2020,GBL,sorghum,1,Mix,15.5,64.4,27.8,28.2,36.7,20.6,28.6,4.4,3.6,2.6
7/9/2020,GBL,sorghum,2,Mix,10.3,194.3,29.8,29.8,36.7,20.6,28.6,4.4,3.6,2.4
7/9/2020,GBL,sorghum,3,Mix,9.4,36.9,31.1,31.6,36.7,20.6,28.6,4.4,3.6,1.9
7/9/2020,GBL,sorghum,4,Mix,42.4,74.9,30.7,29.5,36.7,20.6,28.6,4.4,3.6,2.1
7/17/2020,GBL,sorghum,1,Mix,18.6,28.3,26.4,26.6,35.0,16.7,25.8,0.4,3.8,2.6
7/17/2020,GBL,sorghum,2,Mix,19.1,45.4,26.2,28.0,35.0,16.7,25.8,0.4,3.8,2.4
7/17/2020,GBL,sorghum,3,Mix,7.4,5.0,27.8,27.2,35.0,16.7,25.8,0.4,3.8,1.9
7/17/2020,GBL,sorghum,4,Mix,23.6,29.6,28.3,28.9,35.0,16.7,25.8,0.4,3.8,2.1
7/24/2020,GBL,sorghum,1,Mix,58.6,40.3,24.4,41.7,30.0,19.4,24.7,7.1,3.8,2.6
7/24/2020,GBL,sorghum,2,Mix,91.8,199.8,24.7,42.2,30.0,19.4,24.7,7.1,3.8,2.4
7/24/2020,GBL,sorghum,3,Mix,52.3,79.5,24.9,37.7,30.0,19.4,24.7,7.1,3.8,1.9
7/24/2020,GBL,sorghum,4,Mix,297.1,96.7,25.9,37.7,30.0,19.4,24.7,7.1,3.8,2.1
7/30/2020,GBL,sorghum,1,Mix,297.9,33.1,24.2,35.4,33.3,20.0,26.7,1.1,4.3,2.6
7/30/2020,GBL,sorghum,2,Mix,387.6,9.4,25.1,28.3,33.3,20.0,26.7,1.1,4.3,2.4
7/30/2020,GBL,sorghum,3,Mix,24.4,-36.5,25.9,27.9,33.3,20.0,26.7,1.1,4.3,1.9
7/30/2020,GBL,sorghum,4,Mix,163.4,32.1,26.2,31.3,33.3,20.0,26.7,1.1,4.3,2.1
8/6/2020,GBL,sorghum,1,Mix,642.1,-16.2,25.9,25.2,32.8,18.9,25.8,0.5,8.6,2.6
8/6/2020,GBL,sorghum,2,Mix,854.2,-8.7,26.2,26.9,32.8,18.9,25.8,0.5,8.6,2.4
8/6/2020,GBL,sorghum,3,Mix,476.2,68.0,27.2,18.2,32.8,18.9,25.8,0.5,8.6,1.9
8/6/2020,GBL,sorghum,4,Mix,483.8,1.4,28.3,15.9,32.8,18.9,25.8,0.5,8.6,2.1
8/20/2020,GBL,sorghum,1,Mix,371.5,48.7,23.0,46.1,36.1,16.1,26.1,0.0,4.3,2.6
8/20/2020,GBL,sorghum,2,Mix,40.8,-7.3,22.1,46.8,36.1,16.1,26.1,0.0,4.3,2.4
8/20/2020,GBL,sorghum,3,Mix,54.2,45.3,21.9,47.2,36.1,16.1,26.1,0.0,4.3,1.9
8/20/2020,GBL,sorghum,4,Mix,291.6,84.9,22.1,45.8,36.1,16.1,26.1,0.0,4.3,2.1
8/27/2020,GBL,sorghum,1,Mix,453.0,29.9,23.9,38.5,33.3,15.6,24.4,0.6,3.8,2.6
8/27/2020,GBL,sorghum,2,Mix,34.2,3.7,22.4,38.1,33.3,15.6,24.4,0.6,3.8,2.4
8/27/2020,GBL,sorghum,3,Mix,21.3,13.9,22.8,31.7,33.3,15.6,24.4,0.6,3.8,1.9
8/27/2020,GBL,sorghum,4,Mix,207.4,59.9,22.6,34.5,33.3,15.6,24.4,0.6,3.8,2.1
9/3/2020,GBL,sorghum,1,Mix,163.8,9.6,21.1,41.7,30.6,13.3,21.9,0.1,3.8,2.6
9/3/2020,GBL,sorghum,2,Mix,14.9,22.9,20.7,41.7,30.6,13.3,21.9,0.1,3.8,2.4
9/3/2020,GBL,sorghum,3,Mix,14.8,53.1,21.3,35.9,30.6,13.3,21.9,0.1,3.8,1.9
9/3/2020,GBL,sorghum,4,Mix,90.3,-2.2,21.3,41.1,30.6,13.3,21.9,0.1,3.8,2.1
11/20/2018,GL,sorghum,1,Grass_Legume,4.2,-57.5,13.0,22.8,11.7,-5.6,3.1,0.0,0.0,2.4
11/20/2018,GL,sorghum,2,Grass_Legume,8.5,-74.3,12.3,24.6,11.7,-5.6,3.1,0.0,0.0,2.3
11/20/2018,GL,sorghum,3,Grass_Legume,11.0,-79.6,14.7,8.6,11.7,-5.6,3.1,0.0,0.0,2.0
11/20/2018,GL,sorghum,4,Grass_Legume,8.3,-80.8,14.6,21.5,11.7,-5.6,3.1,0.0,0.0,2.2
12/5/2018,GL,sorghum,1,Grass_Legume,9.3,-18.8,14.0,7.9,7.2,-6.1,0.6,0.0,0.0,2.4
12/5/2018,GL,sorghum,2,Grass_Legume,12.0,-37.9,15.4,10.6,7.2,-6.1,0.6,0.0,0.0,2.3
12/5/2018,GL,sorghum,3,Grass_Legume,12.6,13.9,11.2,8.1,7.2,-6.1,0.6,0.0,0.0,2.0
12/5/2018,GL,sorghum,4,Grass_Legume,3.3,-16.3,10.6,14.1,7.2,-6.1,0.6,0.0,0.0,2.2
1/9/2019,GL,sorghum,1,Grass_Legume,15.9,-92.6,9.9,12.5,8.9,-5.6,1.7,0.0,0.0,2.4
1/9/2019,GL,sorghum,2,Grass_Legume,10.3,-75.3,9.7,13.9,8.9,-5.6,1.7,0.0,0.0,2.3
1/9/2019,GL,sorghum,3,Grass_Legume,8.0,-23.3,9.6,4.6,8.9,-5.6,1.7,0.0,0.0,2.0
1/9/2019,GL,sorghum,4,Grass_Legume,10.6,-20.1,9.3,3.3,8.9,-5.6,1.7,0.0,0.0,2.2
2/26/2019,GL,sorghum,1,Grass_Legume,23.3,-53.0,22.1,7.4,19.4,-2.2,8.6,0.5,0.0,2.4
2/26/2019,GL,sorghum,2,Grass_Legume,9.2,-30.4,21.7,8.0,19.4,-2.2,8.6,0.5,0.0,2.3
2/26/2019,GL,sorghum,3,Grass_Legume,11.6,-56.3,23.3,9.6,19.4,-2.2,8.6,0.5,0.0,2.0
2/26/2019,GL,sorghum,4,Grass_Legume,15.9,-99.2,21.9,9.6,19.4,-2.2,8.6,0.5,0.0,2.2
3/15/2019,GL,sorghum,1,Grass_Legume,11.8,-23.8,14.7,24.0,7.2,-6.1,0.6,1.9,0.0,2.4
3/15/2019,GL,sorghum,2,Grass_Legume,1.0,-55.3,16.8,24.8,7.2,-6.1,0.6,1.9,0.0,2.3
3/15/2019,GL,sorghum,3,Grass_Legume,7.9,-63.1,16.7,20.3,7.2,-6.1,0.6,1.9,0.0,2.0
3/15/2019,GL,sorghum,4,Grass_Legume,6.0,-17.7,16.7,22.0,7.2,-6.1,0.6,1.9,0.0,2.2
3/21/2019,GL,sorghum,1,Grass_Legume,60.1,-2.2,16.5,25.9,15.6,1.1,8.3,0.7,0.0,2.4
3/21/2019,GL,sorghum,2,Grass_Legume,8.3,-5.2,17.3,31.5,15.6,1.1,8.3,0.7,0.0,2.3
3/21/2019,GL,sorghum,3,Grass_Legume,29.2,24.9,19.7,26.5,15.6,1.1,8.3,0.7,0.0,2.0
3/21/2019,GL,sorghum,4,Grass_Legume,90.8,51.9,18.8,29.5,15.6,1.1,8.3,0.7,0.0,2.2
3/28/2019,GL,sorghum,1,Grass_Legume,148.2,11.0,20.1,13.1,27.2,6.7,16.9,0.1,0.0,2.4
3/28/2019,GL,sorghum,2,Grass_Legume,40.3,-10.9,25.1,13.2,27.2,6.7,16.9,0.1,0.0,2.3
3/28/2019,GL,sorghum,3,Grass_Legume,26.3,12.9,30.4,10.2,27.2,6.7,16.9,0.1,0.0,2.0
3/28/2019,GL,sorghum,4,Grass_Legume,78.2,13.6,29.8,16.9,27.2,6.7,16.9,0.1,0.0,2.2
4/4/2019,GL,sorghum,1,Grass_Legume,157.7,-19.5,25.0,9.5,23.3,3.3,13.3,0.0,0.0,2.4
4/4/2019,GL,sorghum,2,Grass_Legume,93.1,-36.7,28.3,8.9,23.3,3.3,13.3,0.0,0.0,2.3
4/4/2019,GL,sorghum,3,Grass_Legume,38.2,-50.3,32.1,5.6,23.3,3.3,13.3,0.0,0.0,2.0
4/4/2019,GL,sorghum,4,Grass_Legume,72.1,-36.1,32.1,5.1,23.3,3.3,13.3,0.0,0.0,2.2
4/15/2019,GL,sorghum,1,Grass_Legume,57.6,47.7,23.9,6.7,24.4,-1.7,11.4,0.2,0.0,2.4
4/15/2019,GL,sorghum,2,Grass_Legume,42.6,-52.3,21.9,8.4,24.4,-1.7,11.4,0.2,0.0,2.3
4/15/2019,GL,sorghum,3,Grass_Legume,12.5,15.3,26.2,7.8,24.4,-1.7,11.4,0.2,0.0,2.0
4/15/2019,GL,sorghum,4,Grass_Legume,55.1,19.7,26.8,5.4,24.4,-1.7,11.4,0.2,0.0,2.2
5/1/2019,GL,sorghum,1,Grass_Legume,112.8,-55.6,22.8,15.1,23.9,7.2,15.6,1.0,0.0,2.4
5/1/2019,GL,sorghum,2,Grass_Legume,100.7,9.4,23.5,17.4,23.9,7.2,15.6,1.0,0.0,2.3
5/1/2019,GL,sorghum,3,Grass_Legume,39.5,-12.3,25.9,11.6,23.9,7.2,15.6,1.0,0.0,2.0
5/1/2019,GL,sorghum,4,Grass_Legume,112.6,-21.8,24.7,15.7,23.9,7.2,15.6,1.0,0.0,2.2
5/8/2019,GL,sorghum,1,Grass_Legume,93.5,25.2,24.4,7.0,31.7,8.9,20.3,0.7,0.0,2.4
5/8/2019,GL,sorghum,2,Grass_Legume,152.3,3.6,25.1,8.8,31.7,8.9,20.3,0.7,0.0,2.3
5/8/2019,GL,sorghum,3,Grass_Legume,111.9,32.4,25.6,8.7,31.7,8.9,20.3,0.7,0.0,2.0
5/8/2019,GL,sorghum,4,Grass_Legume,132.2,-23.0,25.6,7.5,31.7,8.9,20.3,0.7,0.0,2.2
5/15/2019,GL,sorghum,1,Grass_Legume,121.9,34.8,29.5,9.8,28.9,8.9,18.9,1.2,0.0,2.4
5/15/2019,GL,sorghum,2,Grass_Legume,145.8,9.2,31.4,14.9,28.9,8.9,18.9,1.2,0.0,2.3
5/15/2019,GL,sorghum,3,Grass_Legume,55.7,-21.9,34.6,17.6,28.9,8.9,18.9,1.2,0.0,2.0
5/15/2019,GL,sorghum,4,Grass_Legume,182.7,60.3,36.5,17.6,28.9,8.9,18.9,1.2,0.0,2.2
5/24/2019,GL,sorghum,1,Grass_Legume,12.3,-16.7,33.8,21.4,27.8,7.8,17.8,0.0,2.5,2.4
5/24/2019,GL,sorghum,2,Grass_Legume,9.8,-41.6,36.9,15.8,27.8,7.8,17.8,0.0,2.5,2.3
5/24/2019,GL,sorghum,3,Grass_Legume,9.3,-28.0,35.7,30.1,27.8,7.8,17.8,0.0,2.5,2.0
5/24/2019,GL,sorghum,4,Grass_Legume,62.8,8.4,35.7,19.1,27.8,7.8,17.8,0.0,2.5,2.2
5/30/2019,GL,sorghum,1,Grass_Legume,7.4,-10.1,26.2,24.4,22.8,7.2,15.0,1.5,0.0,2.4
5/30/2019,GL,sorghum,2,Grass_Legume,4.0,-3.6,29.5,12.9,22.8,7.2,15.0,1.5,0.0,2.3
